Sale ID,Date,Customer ID,Product,Unit Price,Tax,Total,Reference,Payment Status,Shipping
SALE-00811,2025-04-13,CUST-015,Paint Roller Set Pro,160.14,12.01,172.15,REF-156978,Partial,0.0
SALE-00812,2024-10-15,CUST-012,"Painters Tape 2""",1808.58,135.64,1944.22,REF-854787,Paid,24.99
SALE-00813,2025-05-07,CUST-022,Sandpaper Assorted Pack,1589.31,119.2,1708.51,REF-162549,Paid,0.0
SALE-00814,2024-08-15,CUST-027,Reciprocating Saw,1792.64,134.45,1927.09,REF-409499,Paid,49.99
SALE-00815,2026-03-06,CUST-037,Fire Extinguisher 5lb,551.07,41.33,592.4,REF-531694,Shipped,49.99
SALE-00816,2024-10-16,CUST-030,Electrical Panel 200A,2631.3,197.35,2828.65,REF-871939,Paid,0.0
SALE-00817,2025-07-19,CUST-015,Dust Mask N95 20pk,3111.0,233.32,3344.32,REF-105324,Partial,0.0
SALE-00818,2024-08-24,CUST-050,"Stepping Stones 12""",6029.22,452.19,6481.41,REF-513474,Shipped,49.99
SALE-00819,2026-01-15,CUST-032,"Pipe Wrench 18""",19348.0,1451.1,20799.1,REF-113026,Partial,0.0
SALE-00820,2024-06-10,CUST-016,Stud Finder Digital,1536.99,115.27,1652.26,REF-603088,Paid,0.0
SALE-00821,2026-02-28,CUST-037,Belt Sander 3x21,1931.52,144.86,2076.38,REF-586288,Paid,49.99
SALE-00822,2026-02-06,CUST-024,Back Support Belt,7005.1,525.38,7530.48,REF-101429,Paid,9.99
SALE-00823,2026-02-17,CUST-003,Grout Sanded Gray,1537.11,115.28,1652.39,REF-831963,Paid,49.99
SALE-00824,2026-01-20,CUST-022,"Orbital Sander 5""",514.62,38.6,553.22,REF-807424,Unpaid,0.0
SALE-00825,2024-07-12,CUST-030,Knee Pads Pro,592.56,44.44,637.0,REF-283781,Paid,14.99
SALE-00826,2026-01-05,CUST-022,"Pipe Wrench 18""",10134.85,760.11,10894.96,REF-601736,Paid,49.99
SALE-00827,2026-01-11,CUST-023,Light Switch Dimmer,1900.78,142.56,2043.34,REF-390607,Paid,0.0
SALE-00828,2025-06-15,CUST-032,"Stepping Stones 12""",2113.68,158.53,2272.21,REF-593002,Paid,9.99
SALE-00829,2025-06-26,CUST-044,Brad Nailer 18ga,239.91,17.99,257.9,REF-297503,Shipped,0.0
SALE-00830,2024-07-06,CUST-019,Paint Roller Set Pro,77.16,5.79,82.95,REF-217466,Paid,9.99
SALE-00831,2024-04-17,CUST-041,LED Panel Light 2x4,3388.0,254.1,3642.1,REF-667735,Paid,9.99
SALE-00832,2025-07-15,CUST-048,Stud Finder Digital,1393.9,104.54,1498.44,REF-166007,Paid,49.99
SALE-00833,2024-09-21,CUST-022,Shovel Round Point,3385.6,253.92,3639.52,REF-777433,Unpaid,9.99
SALE-00834,2025-11-23,CUST-034,Fire Extinguisher 5lb,529.27,39.7,568.97,REF-694806,Paid,49.99
SALE-00835,2025-03-26,CUST-017,Wire Nuts Assorted,1509.3,113.2,1622.5,REF-907141,Paid,0.0
SALE-00836,2025-05-15,CUST-011,Knee Pads Pro,3237.1,242.78,3479.88,REF-661320,Paid,0.0
SALE-00837,2024-12-23,CUST-043,"Planer Thickness 13""",1740.98,130.57,1871.55,REF-222596,Paid,0.0
SALE-00838,2025-03-15,CUST-017,Brush Set 3pc,2031.6,152.37,2183.97,REF-841484,Paid,24.99
SALE-00839,2025-06-05,CUST-024,Fertilizer 10-10-10,1831.7,137.38,1969.08,REF-659565,Paid,0.0
SALE-00840,2024-07-16,CUST-050,Caulk Silicone White,2115.37,158.65,2274.02,REF-263633,Paid,24.99
SALE-00841,2025-09-11,CUST-042,"Clamps Bar 24"" 4pk",273.74,20.53,294.27,REF-890795,Paid,49.99
SALE-00842,2025-12-15,CUST-022,Brad Nailer 18ga,447.4,33.55,480.95,REF-142027,Paid,24.99
SALE-00843,2025-02-10,CUST-002,Wheelbarrow 6 cu ft,534.71,40.1,574.81,REF-567636,Unpaid,0.0
SALE-00844,2025-01-20,CUST-042,"Roofing Nails 1.5""",2413.25,180.99,2594.24,REF-919234,Paid,0.0
SALE-00845,2024-02-18,CUST-029,"Bench Grinder 8""",2536.63,190.25,2726.88,REF-636648,Partial,0.0
SALE-00846,2025-06-20,CUST-039,Solar Path Lights 6pk,10137.05,760.28,10897.33,REF-478603,Partial,0.0
SALE-00847,2026-02-12,CUST-025,Brush Set 3pc,665.15,49.89,715.04,REF-468422,Paid,9.99
SALE-00848,2025-02-07,CUST-047,Mulch Hardwood 2cuft,886.52,66.49,953.01,REF-942725,Shipped,0.0
SALE-00849,2024-12-14,CUST-047,"Rake Leaf 24""",6772.8,507.96,7280.76,REF-726981,Paid,0.0
SALE-00850,2024-05-16,CUST-034,Rebar #4 20ft,1648.35,123.63,1771.98,REF-892843,Partial,0.0
SALE-00851,2024-07-21,CUST-018,"Rake Leaf 24""",4531.74,339.88,4871.62,REF-844747,Paid,0.0
SALE-00852,2024-07-10,CUST-036,Sand Play 50lb,13311.6,998.37,14309.97,REF-416662,Paid,9.99
SALE-00853,2025-12-15,CUST-015,"Copper Pipe 3/4"" x 10ft",579.07,43.43,622.5,REF-375436,Paid,24.99
SALE-00854,2026-02-04,CUST-042,Router Table Combo,1149.38,86.2,1235.58,REF-288085,Shipped,24.99
SALE-00855,2026-01-01,CUST-008,"Miter Saw 12"" Sliding",1296.07,97.21,1393.28,REF-727983,Unpaid,14.99
SALE-00856,2025-10-14,CUST-017,Back Support Belt,7160.9,537.07,7697.97,REF-958029,Paid,0.0
SALE-00857,2025-12-19,CUST-002,"Ceiling Fan 52""",2350.91,176.32,2527.23,REF-253235,Unpaid,9.99
SALE-00858,2026-01-12,CUST-011,Concrete Mix 80lb Bag,4360.74,327.06,4687.8,REF-767153,Unpaid,0.0
SALE-00859,2025-05-17,CUST-041,Paint Roller Set Pro,804.1,60.31,864.41,REF-758537,Paid,49.99
SALE-00860,2024-10-25,CUST-011,Smoke Detector Combo,661.79,49.63,711.42,REF-966985,Paid,0.0
SALE-00861,2026-03-23,CUST-024,Work Gloves Heavy Duty,72.42,5.43,77.85,REF-963308,Paid,0.0
SALE-00862,2024-09-10,CUST-024,Drill Press Benchtop,2149.52,161.21,2310.73,REF-270948,Paid,0.0
SALE-00863,2024-09-08,CUST-013,"Planer Thickness 13""",5625.24,421.89,6047.13,REF-823153,Paid,9.99
SALE-00864,2025-02-04,CUST-009,LED Panel Light 2x4,690.49,51.79,742.28,REF-824619,Unpaid,0.0
SALE-00865,2025-10-17,CUST-049,Wire Mesh 4x8 Sheet,703.87,52.79,756.66,REF-130156,Paid,0.0
SALE-00866,2024-12-05,CUST-045,Wire Nuts Assorted,1482.57,111.19,1593.76,REF-236543,Paid,9.99
SALE-00867,2026-01-03,CUST-002,Drill Press Benchtop,4298.76,322.41,4621.17,REF-144582,Paid,0.0
SALE-00868,2024-11-17,CUST-038,Pressure Washer 3000PSI,222.13,16.66,238.79,REF-145383,Paid,0.0
SALE-00869,2026-01-25,CUST-007,Lathe Wood 12x36,99.96,7.5,107.46,REF-315378,Paid,0.0
SALE-00870,2026-02-01,CUST-006,Caulk Silicone White,2094.74,157.11,2251.85,REF-707913,Unpaid,0.0
SALE-00871,2024-09-25,CUST-047,Tool Belt Leather,1948.17,146.11,2094.28,REF-171656,Paid,49.99
SALE-00872,2025-01-17,CUST-014,Chisel Set Wood 6pc,1522.39,114.18,1636.57,REF-280117,Paid,24.99
SALE-00873,2024-04-17,CUST-046,Paver Blocks 4x8,7322.46,549.18,7871.64,REF-294118,Shipped,24.99
SALE-00874,2024-03-27,CUST-023,Drop Cloth 9x12,4737.93,355.34,5093.27,REF-338607,Partial,0.0
SALE-00875,2025-02-15,CUST-008,Motion Sensor Light,5562.2,417.16,5979.36,REF-478798,Paid,14.99
SALE-00876,2026-01-03,CUST-021,Gravel Pea 0.5cuft,1647.58,123.57,1771.15,REF-579142,Paid,24.99
SALE-00877,2025-04-18,CUST-027,Grout Sanded Gray,3247.36,243.55,3490.91,REF-297955,Paid,49.99
SALE-00878,2025-11-12,CUST-012,Premium Wood Stain,143.56,10.77,154.33,REF-804743,Paid,9.99
SALE-00879,2025-09-22,CUST-044,"Circular Saw Blade 10""",1060.56,79.54,1140.1,REF-520085,Paid,24.99
SALE-00880,2024-02-12,CUST-013,Wire Mesh 4x8 Sheet,7059.1,529.43,7588.53,REF-523927,Paid,0.0
SALE-00881,2025-12-16,CUST-018,"Miter Saw 12"" Sliding",4061.7,304.63,4366.33,REF-722487,Paid,49.99
SALE-00882,2026-02-12,CUST-031,Router Table Combo,1117.36,83.8,1201.16,REF-608069,Paid,0.0
SALE-00883,2025-02-04,CUST-017,Sand Play 50lb,6973.2,522.99,7496.19,REF-241147,Paid,0.0
SALE-00884,2026-01-27,CUST-005,Gravel Pea 0.5cuft,1743.94,130.8,1874.74,REF-501219,Unpaid,0.0
SALE-00885,2025-10-20,CUST-007,"Miter Saw 12"" Sliding",12694.6,952.1,13646.7,REF-645205,Shipped,49.99
SALE-00886,2025-04-10,CUST-043,Gravel Pea 0.5cuft,1711.75,128.38,1840.13,REF-668787,Unpaid,49.99
SALE-00887,2025-09-01,CUST-049,Safety Goggles Anti-Fog,1933.18,144.99,2078.17,REF-502265,Shipped,0.0
SALE-00888,2025-08-15,CUST-003,Safety Goggles Anti-Fog,8916.05,668.7,9584.75,REF-917241,Paid,24.99
SALE-00889,2024-08-14,CUST-009,Deck Boards Composite,2954.2,221.56,3175.76,REF-901123,Paid,14.99
SALE-00890,2026-02-22,CUST-036,Air Compressor 6gal,2563.56,192.27,2755.83,REF-599028,Paid,14.99
SALE-00891,2024-07-09,CUST-032,Dust Mask N95 20pk,3118.32,233.87,3352.19,REF-809348,Unpaid,49.99
SALE-00892,2025-06-02,CUST-002,Dust Mask N95 20pk,9475.4,710.65,10186.05,REF-484208,Unpaid,49.99
SALE-00893,2026-03-01,CUST-049,Back Support Belt,1383.72,103.78,1487.5,REF-548945,Unpaid,0.0
SALE-00894,2025-06-02,CUST-043,Teflon Tape Roll,8899.3,667.45,9566.75,REF-427260,Paid,24.99
SALE-00895,2024-05-04,CUST-022,Reciprocating Saw,1663.24,124.74,1787.98,REF-139193,Shipped,24.99
SALE-00896,2025-10-17,CUST-027,Light Switch Dimmer,1808.98,135.67,1944.65,REF-716551,Paid,0.0
SALE-00897,2025-10-13,CUST-021,Safety Vest Hi-Vis,1517.98,113.85,1631.83,REF-204917,Paid,0.0
SALE-00898,2025-09-26,CUST-049,Router Table Combo,1632.33,122.42,1754.75,REF-414070,Unpaid,9.99
SALE-00899,2024-08-21,CUST-005,Smart Lock Deadbolt,770.06,57.75,827.81,REF-149840,Paid,14.99
SALE-00900,2025-04-20,CUST-048,"PVC Pipe 2"" x 10ft",3881.76,291.13,4172.89,REF-199335,Unpaid,0.0
SALE-00901,2024-10-26,CUST-034,Paver Blocks 4x8,2455.83,184.19,2640.02,REF-934301,Paid,24.99
SALE-00902,2025-09-26,CUST-020,Sprinkler Oscillating,1550.09,116.26,1666.35,REF-309795,Partial,9.99
SALE-00903,2025-10-17,CUST-030,Router Table Combo,567.55,42.57,610.12,REF-119506,Paid,14.99
SALE-00904,2025-04-22,CUST-048,Landscape Timbers 8ft,4651.25,348.84,5000.09,REF-658596,Partial,14.99
SALE-00905,2026-03-02,CUST-034,Flashing Tape Roll,833.98,62.55,896.53,REF-352050,Paid,24.99
SALE-00906,2026-02-28,CUST-028,Shovel Round Point,6596.5,494.74,7091.24,REF-167557,Paid,49.99
SALE-00907,2025-05-27,CUST-019,Stud Finder Digital,7071.3,530.35,7601.65,REF-730437,Paid,9.99
SALE-00908,2024-02-05,CUST-013,"Copper Pipe 3/4"" x 10ft",5483.6,411.27,5894.87,REF-425625,Shipped,9.99
SALE-00909,2025-07-14,CUST-042,Safety Goggles Anti-Fog,1787.83,134.09,1921.92,REF-243057,Paid,0.0
SALE-00910,2025-11-18,CUST-012,Stud Finder Digital,7577.8,568.34,8146.14,REF-609442,Paid,0.0
SALE-00911,2024-06-20,CUST-020,Electrical Wire 12AWG 250ft,2201.3,165.1,2366.4,REF-481088,Paid,9.99
SALE-00912,2026-01-08,CUST-008,Safety Vest Hi-Vis,809.34,60.7,870.04,REF-647312,Paid,9.99
SALE-00913,2024-04-20,CUST-008,"Band Saw 14""",2502.32,187.67,2689.99,REF-972765,Partial,49.99
SALE-00914,2026-03-08,CUST-028,Circuit Breaker 20A,238.41,17.88,256.29,REF-324509,Paid,9.99
SALE-00915,2025-05-28,CUST-038,Pressure Washer 3000PSI,222.61,16.7,239.31,REF-833602,Paid,0.0
SALE-00916,2025-07-16,CUST-044,Teflon Tape Roll,19105.4,1432.9,20538.3,REF-251950,Unpaid,9.99
SALE-00917,2026-02-27,CUST-020,LED Panel Light 2x4,2105.91,157.94,2263.85,REF-136500,Paid,24.99
SALE-00918,2026-01-09,CUST-036,"Painters Tape 2""",4492.05,336.9,4828.95,REF-480481,Paid,14.99
SALE-00919,2024-08-13,CUST-001,Ladder Extension 24ft,968.94,72.67,1041.61,REF-415504,Paid,49.99
SALE-00920,2024-05-07,CUST-011,Mulch Hardwood 2cuft,4385.0,328.88,4713.88,REF-903986,Partial,49.99
SALE-00921,2024-05-28,CUST-006,Drill Press Benchtop,4495.2,337.14,4832.34,REF-872739,Partial,49.99
SALE-00922,2025-12-14,CUST-007,Socket Set 40pc,6167.13,462.53,6629.66,REF-169591,Unpaid,9.99
SALE-00923,2025-12-27,CUST-036,"Orbital Sander 5""",807.9,60.59,868.49,REF-128679,Paid,24.99
SALE-00924,2026-01-21,CUST-029,"Planer Thickness 13""",1828.92,137.17,1966.09,REF-520124,Paid,24.99
SALE-00925,2025-06-19,CUST-006,"Level 48"" Aluminum",4713.39,353.5,5066.89,REF-848226,Paid,49.99
SALE-00926,2025-11-14,CUST-021,Fertilizer 10-10-10,9102.4,682.68,9785.08,REF-239995,Paid,0.0
SALE-00927,2026-03-27,CUST-021,Tile Adhesive Thinset,4024.04,301.8,4325.84,REF-485456,Paid,9.99
SALE-00928,2025-10-08,CUST-002,LED Panel Light 2x4,3605.95,270.45,3876.4,REF-741731,Paid,0.0
SALE-00929,2025-04-09,CUST-045,Reciprocating Saw,5005.47,375.41,5380.88,REF-549737,Paid,0.0
SALE-00930,2024-06-06,CUST-037,Hammer Drill Cordless,3896.22,292.22,4188.44,REF-556297,Shipped,49.99
SALE-00931,2026-02-04,CUST-015,Chisel Set Wood 6pc,15242.1,1143.16,16385.26,REF-952924,Paid,0.0
SALE-00932,2026-02-13,CUST-009,Sprinkler Oscillating,4738.53,355.39,5093.92,REF-326037,Paid,24.99
SALE-00933,2026-01-14,CUST-012,Shovel Round Point,691.48,51.86,743.34,REF-404289,Paid,0.0
SALE-00934,2025-08-08,CUST-024,Ear Plugs 200 pair,3341.76,250.63,3592.39,REF-189903,Paid,9.99
SALE-00935,2024-06-23,CUST-026,Air Compressor 6gal,2480.02,186.0,2666.02,REF-842866,Partial,24.99
SALE-00936,2025-05-03,CUST-007,First Aid Kit 100pc,2253.58,169.02,2422.6,REF-346249,Shipped,0.0
SALE-00937,2025-11-26,CUST-039,"Clamps Bar 24"" 4pk",286.39,21.48,307.87,REF-105621,Paid,14.99
SALE-00938,2025-07-10,CUST-026,Router Table Combo,1637.52,122.81,1760.33,REF-143122,Paid,0.0
SALE-00939,2024-09-16,CUST-022,Landscape Timbers 8ft,917.3,68.8,986.1,REF-844756,Partial,0.0
SALE-00940,2025-02-11,CUST-003,Sandpaper Assorted Pack,5557.3,416.8,5974.1,REF-394650,Unpaid,9.99
SALE-00941,2025-05-20,CUST-049,"Ceiling Fan 52""",4874.14,365.56,5239.7,REF-272998,Unpaid,24.99
SALE-00942,2025-03-18,CUST-043,Chalk Line Reel,680.99,51.07,732.06,REF-298096,Paid,0.0
SALE-00943,2024-03-02,CUST-031,"Ceiling Fan 52""",4702.16,352.66,5054.82,REF-557629,Paid,9.99
SALE-00944,2024-08-12,CUST-046,First Aid Kit 100pc,4708.24,353.12,5061.36,REF-217955,Paid,0.0
SALE-00945,2025-02-07,CUST-019,Joint Compound 5gal,2034.75,152.61,2187.36,REF-633450,Paid,14.99
SALE-00946,2026-03-07,CUST-038,Industrial Drill Press,4814.64,361.1,5175.74,REF-289340,Partial,0.0
SALE-00947,2024-08-22,CUST-007,Rebar #4 20ft,2735.7,205.18,2940.88,REF-813702,Paid,9.99
SALE-00948,2025-10-04,CUST-021,Extension Cord 50ft,42.3,3.17,45.47,REF-971051,Shipped,9.99
SALE-00949,2026-02-20,CUST-043,Industrial Drill Press,1573.42,118.01,1691.43,REF-788047,Shipped,0.0
SALE-00950,2026-03-26,CUST-037,Sandpaper Assorted Pack,539.73,40.48,580.21,REF-940494,Paid,0.0
SALE-00951,2024-12-03,CUST-036,Steel Toe Boots,2273.46,170.51,2443.97,REF-367558,Paid,0.0
SALE-00952,2025-02-01,CUST-014,Socket Set 40pc,3986.46,298.98,4285.44,REF-398776,Paid,0.0
SALE-00953,2025-08-26,CUST-028,"Orbital Sander 5""",169.47,12.71,182.18,REF-818234,Paid,0.0
SALE-00954,2026-01-27,CUST-024,Solar Path Lights 6pk,3766.14,282.46,4048.6,REF-506941,Shipped,0.0
SALE-00955,2025-10-14,CUST-006,Table Saw Portable,2471.03,185.33,2656.36,REF-743687,Paid,9.99
SALE-00956,2026-02-03,CUST-003,Solar Path Lights 6pk,3821.22,286.59,4107.81,REF-809298,Paid,24.99
SALE-00957,2026-03-05,CUST-032,Doorbell Camera,261.48,19.61,281.09,REF-188049,Paid,9.99
SALE-00958,2025-02-26,CUST-031,Tile Cutter Manual,2079.36,155.95,2235.31,REF-817555,Paid,49.99
SALE-00959,2024-09-14,CUST-019,Hard Hat White,2092.53,156.94,2249.47,REF-147285,Paid,14.99
SALE-00960,2025-07-04,CUST-030,Oscillating Multi-Tool,10241.7,768.13,11009.83,REF-365688,Unpaid,0.0
SALE-00961,2025-02-25,CUST-033,LED Panel Light 2x4,3326.0,249.45,3575.45,REF-585363,Paid,49.99
SALE-00962,2024-07-02,CUST-006,"Rake Leaf 24""",2430.25,182.27,2612.52,REF-429196,Shipped,49.99
SALE-00963,2026-02-20,CUST-017,Wire Mesh 4x8 Sheet,7616.8,571.26,8188.06,REF-949352,Paid,0.0
SALE-00964,2024-02-24,CUST-039,"Ceiling Fan 52""",2523.35,189.25,2712.6,REF-554871,Paid,0.0
SALE-00965,2025-02-01,CUST-011,Laser Level Cross,11200.1,840.01,12040.11,REF-524769,Shipped,0.0
SALE-00966,2025-10-12,CUST-045,"Bench Grinder 8""",13046.75,978.51,14025.26,REF-514184,Paid,0.0
SALE-00967,2024-03-01,CUST-013,"Level 48"" Aluminum",8391.0,629.32,9020.32,REF-297364,Paid,0.0
SALE-00968,2025-11-05,CUST-042,"Pipe Wrench 18""",10030.05,752.25,10782.3,REF-999876,Paid,0.0
SALE-00969,2025-08-05,CUST-031,Hose Garden 100ft,1544.62,115.85,1660.47,REF-259826,Shipped,9.99
SALE-00970,2025-01-28,CUST-029,Ear Plugs 200 pair,1598.42,119.88,1718.3,REF-697091,Partial,0.0
SALE-00971,2025-01-04,CUST-041,Chisel Set Wood 6pc,3120.24,234.02,3354.26,REF-989838,Shipped,24.99
SALE-00972,2025-10-24,CUST-036,Grout Sanded Gray,2953.76,221.53,3175.29,REF-609713,Shipped,0.0
SALE-00973,2026-01-17,CUST-002,Hose Garden 100ft,4903.74,367.78,5271.52,REF-166595,Paid,24.99
SALE-00974,2025-08-04,CUST-032,Knee Pads Pro,648.34,48.63,696.97,REF-570103,Partial,0.0
SALE-00975,2024-05-24,CUST-013,Paver Blocks 4x8,2435.23,182.64,2617.87,REF-632294,Paid,14.99
SALE-00976,2026-02-20,CUST-046,Oscillating Multi-Tool,998.93,74.92,1073.85,REF-858115,Partial,9.99
SALE-00977,2026-03-24,CUST-024,"Planer Thickness 13""",17984.8,1348.86,19333.66,REF-269896,Paid,0.0
SALE-00978,2026-03-03,CUST-043,Retaining Wall Block,1542.73,115.7,1658.43,REF-263907,Shipped,0.0
SALE-00979,2025-08-10,CUST-016,Insulation R-19 Roll,238.65,17.9,256.55,REF-476215,Paid,0.0
SALE-00980,2026-01-06,CUST-033,Safety Goggles Anti-Fog,1899.29,142.45,2041.74,REF-551538,Paid,14.99
SALE-00981,2024-02-18,CUST-015,Sand Play 50lb,1361.24,102.09,1463.33,REF-923012,Unpaid,49.99
SALE-00982,2024-09-09,CUST-010,Brad Nailer 18ga,724.26,54.32,778.58,REF-802006,Paid,24.99
SALE-00983,2024-08-26,CUST-030,Table Saw Portable,2393.43,179.51,2572.94,REF-919621,Paid,49.99
SALE-00984,2025-01-17,CUST-007,Reciprocating Saw,17698.5,1327.39,19025.89,REF-315363,Unpaid,0.0
SALE-00985,2026-02-23,CUST-029,"Miter Saw 12"" Sliding",6631.9,497.39,7129.29,REF-204117,Paid,24.99
SALE-00986,2025-06-27,CUST-009,Hammer Drill Cordless,2825.32,211.9,3037.22,REF-535945,Paid,0.0
SALE-00987,2025-06-10,CUST-033,Reciprocating Saw,1674.68,125.6,1800.28,REF-849941,Partial,0.0
SALE-00988,2026-03-08,CUST-010,Table Saw Portable,5106.9,383.02,5489.92,REF-925455,Paid,0.0
SALE-00989,2025-07-14,CUST-030,Motion Sensor Light,594.25,44.57,638.82,REF-131208,Shipped,0.0
SALE-00990,2024-12-26,CUST-034,Electrical Wire 12AWG 250ft,1014.32,76.07,1090.39,REF-521161,Paid,9.99
SALE-00991,2024-07-25,CUST-003,Oscillating Multi-Tool,1044.43,78.33,1122.76,REF-702466,Paid,24.99
SALE-00992,2026-03-17,CUST-019,"Rake Leaf 24""",11595.3,869.65,12464.95,REF-834831,Paid,24.99
SALE-00993,2026-02-12,CUST-001,Electrical Panel 200A,4314.36,323.58,4637.94,REF-253995,Partial,9.99
SALE-00994,2026-01-18,CUST-040,Lathe Wood 12x36,70.06,5.25,75.31,REF-831351,Unpaid,49.99
SALE-00995,2026-02-25,CUST-013,Tile Cutter Manual,6196.5,464.74,6661.24,REF-450741,Partial,24.99
SALE-00996,2026-03-05,CUST-034,Smoke Detector Combo,659.18,49.44,708.62,REF-636526,Paid,14.99
SALE-00997,2025-11-06,CUST-002,"Copper Pipe 3/4"" x 10ft",1753.92,131.54,1885.46,REF-721285,Paid,0.0
SALE-00998,2025-12-14,CUST-033,"Level 48"" Aluminum",16645.4,1248.4,17893.8,REF-491096,Paid,24.99
SALE-00999,2025-06-04,CUST-004,Table Saw Portable,2527.91,189.59,2717.5,REF-570534,Paid,14.99
SALE-01000,2026-01-15,CUST-022,"Pipe Wrench 18""",6241.89,468.14,6710.03,REF-693071,Paid,0.0
SALE-01001,2025-05-22,CUST-046,Safety Vest Hi-Vis,4022.2,301.66,4323.86,REF-496011,Paid,0.0
SALE-01002,2025-09-19,CUST-013,Drill Press Benchtop,2122.9,159.22,2282.12,REF-253672,Partial,49.99
SALE-01003,2025-02-03,CUST-004,Hose Garden 100ft,3370.42,252.78,3623.2,REF-325217,Shipped,0.0
SALE-01004,2025-11-17,CUST-026,Dust Mask N95 20pk,9985.5,748.91,10734.41,REF-513959,Paid,14.99
SALE-01005,2025-11-14,CUST-029,Brad Nailer 18ga,485.5,36.41,521.91,REF-867260,Partial,49.99
SALE-01006,2024-03-17,CUST-009,Sand Play 50lb,1424.48,106.84,1531.32,REF-838747,Paid,24.99
SALE-01007,2024-08-16,CUST-003,Belt Sander 3x21,2774.64,208.1,2982.74,REF-487272,Paid,14.99
SALE-01008,2025-02-04,CUST-024,Safety Vest Hi-Vis,2322.48,174.19,2496.67,REF-260751,Paid,0.0
SALE-01009,2025-06-10,CUST-019,Sand Play 50lb,1329.17,99.69,1428.86,REF-249044,Partial,0.0
SALE-01010,2025-05-07,CUST-012,"Orbital Sander 5""",164.25,12.32,176.57,REF-674134,Unpaid,0.0
SALE-01011,2024-07-16,CUST-037,Deck Boards Composite,1455.42,109.16,1564.58,REF-919304,Partial,9.99
SALE-01012,2026-03-05,CUST-049,"Wood Screws #8 x 2""",2952.64,221.45,3174.09,REF-898678,Shipped,24.99
SALE-01013,2025-03-28,CUST-047,Concrete Sealer 5gal,346.02,25.95,371.97,REF-796781,Partial,9.99
SALE-01014,2024-07-11,CUST-035,Stainless Steel Bolts M8x30,3542.52,265.69,3808.21,REF-871660,Paid,24.99
SALE-01015,2024-03-23,CUST-002,Safety Vest Hi-Vis,8010.9,600.82,8611.72,REF-841761,Paid,14.99
SALE-01016,2026-01-21,CUST-036,"Circular Saw Blade 10""",1602.93,120.22,1723.15,REF-668154,Paid,14.99
SALE-01017,2025-04-25,CUST-031,"Stepping Stones 12""",2191.72,164.38,2356.1,REF-790229,Paid,0.0
SALE-01018,2025-04-08,CUST-046,Ear Plugs 200 pair,16315.0,1223.62,17538.62,REF-659461,Unpaid,9.99
SALE-01019,2025-01-16,CUST-002,Wire Mesh 4x8 Sheet,1446.28,108.47,1554.75,REF-125225,Unpaid,9.99
SALE-01020,2025-02-04,CUST-007,Smoke Detector Combo,651.38,48.85,700.23,REF-291542,Paid,49.99
SALE-01021,2024-03-10,CUST-027,"Bench Grinder 8""",7234.05,542.55,7776.6,REF-441092,Paid,0.0
SALE-01022,2026-01-10,CUST-025,Work Gloves Heavy Duty,141.74,10.63,152.37,REF-439966,Paid,9.99
SALE-01023,2024-01-07,CUST-016,Table Saw Portable,2514.48,188.59,2703.07,REF-616926,Partial,0.0
SALE-01024,2025-01-11,CUST-030,Fire Extinguisher 5lb,1054.46,79.08,1133.54,REF-130310,Partial,24.99
SALE-01025,2024-01-09,CUST-036,Dust Mask N95 20pk,1010.08,75.76,1085.84,REF-900040,Paid,0.0
SALE-01026,2025-07-15,CUST-006,Chalk Line Reel,6613.0,495.97,7108.97,REF-249282,Unpaid,14.99
SALE-01027,2024-04-18,CUST-028,First Aid Kit 100pc,2346.23,175.97,2522.2,REF-952118,Shipped,49.99
SALE-01028,2025-05-21,CUST-011,Industrial Drill Press,3060.64,229.55,3290.19,REF-386578,Paid,49.99
SALE-01029,2026-02-12,CUST-041,Circuit Breaker 20A,747.93,56.09,804.02,REF-394976,Paid,0.0
SALE-01030,2026-03-19,CUST-005,Tile Cutter Manual,10333.35,775.0,11108.35,REF-228950,Paid,24.99
SALE-01031,2025-05-14,CUST-014,Tool Belt Leather,6669.2,500.19,7169.39,REF-433765,Unpaid,24.99
SALE-01032,2025-12-15,CUST-018,Teflon Tape Roll,1855.57,139.17,1994.74,REF-458224,Paid,9.99
SALE-01033,2025-06-01,CUST-045,"Wood Screws #8 x 2""",1497.23,112.29,1609.52,REF-738359,Shipped,0.0
SALE-01034,2024-11-06,CUST-027,First Aid Kit 100pc,12254.0,919.05,13173.05,REF-612729,Partial,14.99
SALE-01035,2024-11-21,CUST-005,Smart Lock Deadbolt,7555.5,566.66,8122.16,REF-955697,Shipped,24.99
SALE-01036,2024-06-27,CUST-025,Face Shield Clear,2254.39,169.08,2423.47,REF-979908,Paid,0.0
SALE-01037,2025-06-07,CUST-029,Premium Wood Stain,66.47,4.99,71.46,REF-895262,Paid,24.99
SALE-01038,2026-02-07,CUST-006,Tool Belt Leather,6749.5,506.21,7255.71,REF-852677,Paid,0.0
SALE-01039,2025-06-02,CUST-018,Gravel Pea 0.5cuft,8913.65,668.52,9582.17,REF-735465,Paid,0.0
SALE-01040,2024-11-13,CUST-008,Electrical Panel 200A,2784.68,208.85,2993.53,REF-278758,Paid,24.99
SALE-01041,2026-03-22,CUST-044,Steel Toe Boots,1157.86,86.84,1244.7,REF-716735,Paid,24.99
SALE-01042,2024-03-09,CUST-037,Wire Nuts Assorted,7846.4,588.48,8434.88,REF-920251,Paid,0.0
